PL	0.0101766965752609	Stomach
CBM	0.108978025774621	Stomach
CE	0.0603792146451151	Stomach
GH	0.601711472528344	Stomach
GT	0.218244331690921	Stomach
PL	0.0106869553609991	Stomach
AA	6.56574393890641e-06	Stomach
CBM	0.102833718740251	Stomach
CE	0.0486168329452421	Stomach
GH	0.615622107292876	Stomach
GT	0.223533210462885	Stomach
PL	0.00938756481480658	Stomach
AA	4.32670182498665e-06	Stomach
CBM	0.102890156914585	Stomach
CE	0.071166249838423	Stomach
GH	0.618568652261771	Stomach
GT	0.19452056493418	Stomach
PL	0.0128500493492166	Stomach
AA	1.55649600515208e-05	Stomach
CBM	0.0945028811313323	Stomach
CE	0.065161681155353	Stomach
GH	0.606563851109756	Stomach
GT	0.224052250670831	Stomach
PL	0.0097037709726765	Stomach
AA	2.69849490674039e-05	Stomach
CBM	0.0986519325275715	Stomach
CE	0.0403023797291073	Stomach
GH	0.642247695155779	Stomach
GT	0.209600736665798	Stomach
PL	0.0091702709726765	Stomach
AA	0.000641659672076358	Stomach
CBM	0.10512984083262	Stomach
CE	0.0473135030030895	Stomach
GH	0.633547696488222	Stomach
GT	0.203152775890011	Stomach
PL	0.010214524113981	Stomach
AA	1.72574281283321e-05	Stomach
CBM	0.103025373716799	Stomach
CE	0.0631022411720836	Stomach
GH	0.625970990879858	Stomach
GT	0.196149501147286	Stomach
PL	0.0117346356558448	Stomach
AA	6.59052318432617e-06	Stomach
CBM	0.163438202547312	Stomach
CE	0.05798712054555	Stomach
GH	0.570207162481043	Stomach
GT	0.187490957725398	Stomach
PL	0.0208699661775128	Stomach
AA	8.46840500766497e-06	Stomach
CBM	0.0964094586627263	Stomach
CE	0.0511740966651792	Stomach
GH	0.618245538297012	Stomach
GT	0.222748846130118	Stomach
PL	0.0114135918399569	Stomach
AA	1.38309892853005e-05	Stomach
CBM	0.117836711912849	Stomach
CE	0.0557531384553009	Stomach
GH	0.60223209484048	Stomach
GT	0.210149391561834	Stomach
PL	0.0140148322402508	Stomach
AA	2.23755255984886e-05	Stomach
CBM	0.0856138520592417	Stomach
CE	0.0491795706778296	Stomach
GH	0.65069989510893	Stomach
GT	0.205091930088472	Stomach
PL	0.00939237653992796	Stomach
AA	1.00909507475483e-05	Stomach
CBM	0.13628626488665	Stomach
CE	0.0643952354362403	Stomach
GH	0.60568717104205	Stomach
GT	0.17610226015631	Stomach
PL	0.0175189775280027	Stomach
AA	5.35422619581709e-05	Stomach
CBM	0.0752124408728767	Stomach
CE	0.0510341120358333	Stomach
GH	0.662074193432161	Stomach
GT	0.188373487459933	Stomach
PL	0.0232522239372374	Stomach
AA	1.29015310901125e-05	Stomach
CBM	0.076138673547736	Stomach
CE	0.0918098820202375	Stomach
GH	0.645849972267809	Stomach
GT	0.168143843659313	Stomach
PL	0.0180447269738138	Stomach
AA	1.32978584092615e-05	Stomach
CBM	0.0812906834719717	Stomach
CE	0.0751640019880677	Stomach
GH	0.648189888910491	Stomach
GT	0.181305174559694	Stomach
PL	0.0140369532113666	Stomach
AA	5.30026625171518e-06	Stomach
CBM	0.0762421383267631	Stomach
CE	0.0857082367326071	Stomach
GH	0.64573487359658	Stomach
GT	0.174485236588922	Stomach
PL	0.0178242144888768	Stomach
AA	1.62233784148787e-05	Stomach
CBM	0.0787694004198768	Stomach
CE	0.0846835557296704	Stomach
GH	0.646377911627338	Stomach
GT	0.170637579941023	Stomach
PL	0.0195153289036774	Stomach
AA	8.53561515442778e-06	Stomach
CBM	0.0752472349718308	Stomach
CE	0.0795741377409211	Stomach
GH	0.65006930693506	Stomach
GT	0.181049928494203	Stomach
PL	0.0140508562428304	Stomach
AA	1.78565743439894e-05	Stomach
CBM	0.0838112907992248	Stomach
CE	0.0828193337743553	Stomach
GH	0.641343987985335	Stomach
GT	0.176298572935185	Stomach
PL	0.0157089579315562	Stomach
AA	4.47415919989872e-06	Stomach
CBM	0.078220665184077	Stomach
CE	0.0545215429943272	Stomach
GH	0.639949624872385	Stomach
GT	0.21083363113462	Stomach
PL	0.0164700616553907	Stomach
AA	3.8466394587688e-06	Stomach
CBM	0.0791690096993297	Stomach
CE	0.0801669550515464	Stomach
GH	0.662267162299931	Stomach
GT	0.163383224185851	Stomach
PL	0.0150098021238824	Stomach
AA	4.9773902048683e-05	Stomach
CBM	0.0768068031743083	Stomach
CE	0.0584370411027339	Stomach
GH	0.646953582873596	Stomach
GT	0.195576704466505	Stomach
PL	0.0221760944808091	Stomach
AA	6.49236689512169e-06	Stomach
CBM	0.0774252923613652	Stomach
CE	0.0810492422608895	Stomach
GH	0.652063272251104	Stomach
GT	0.172847770672044	Stomach
PL	0.0166079300877028	Stomach
AA	4.62812930865183e-05	Stomach
CBM	0.0818217832689154	Stomach
CE	0.0431916774444635	Stomach
GH	0.655792759697662	Stomach
GT	0.207895851370209	Stomach
PL	0.0112516469256636	Stomach
AA	5.0986817691369e-06	Stomach
CBM	0.0811852504459165	Stomach
CE	0.074913067735024	Stomach
GH	0.65377563430952	Stomach
GT	0.175888322252364	Stomach
PL	0.0142326265754061	Stomach
AA	3.14099465406894e-05	Stomach
CBM	0.0761054566506679	Stomach
CE	0.0816721270907815	Stomach
GH	0.644256918980046	Stomach
GT	0.186079679593575	Stomach
PL	0.0118544077383888	Stomach
AA	2.18961161188804e-06	Stomach
CBM	0.0835513838116499	Stomach
CE	0.0487927452013395	Stomach
GH	0.630517880823135	Stomach
GT	0.214342642220959	Stomach
PL	0.0227931583313048	Stomach
AA	0.000696559573679784	Stomach
CBM	0.0785501936814927	Stomach
CE	0.0458010970026204	Stomach
GH	0.62212713144614	Stomach
GT	0.229935887279661	Stomach
PL	0.0228891310164061	Stomach
AA	5.49746486349862e-06	Stomach
CBM	0.0867752475394833	Stomach
CE	0.0569498521119144	Stomach
GH	0.654396283508249	Stomach
GT	0.185672690855295	Stomach
PL	0.0162004285201947	Stomach
AA	2.29900659369166e-06	Stomach
CBM	0.0813778871369795	Stomach
CE	0.0840504863156596	Stomach
GH	0.647262293936455	Stomach
GT	0.172274966144772	Stomach
PL	0.0150320674595403	Stomach
AA	5.98964648870311e-06	Stomach
CBM	0.0733512809882042	Stomach
CE	0.0879180640006617	Stomach
GH	0.659377086898849	Stomach
GT	0.167896313562541	Stomach
PL	0.0114512649032552	Stomach
AA	1.93197641870305e-06	Stomach
CBM	0.0835157204358087	Stomach
CE	0.053147443961308	Stomach
GH	0.65127954950757	Stomach
GT	0.188132275254026	Stomach
PL	0.023923078864868	Stomach
AA	1.27273393639632e-06	Stomach
CBM	0.0873507497631906	Stomach
CE	0.0498481195713736	Stomach
GH	0.632107406403504	Stomach
GT	0.210146152415998	Stomach
PL	0.0205462991119977	Stomach
AA	1.24890648789272e-05	Stomach
CBM	0.0766572447925185	Stomach
CE	0.0824542031784355	Stomach
GH	0.645817352327187	Stomach
GT	0.177559417895714	Stomach
PL	0.0174992927412665	Stomach
AA	2.5058789417717e-05	Stomach
CBM	0.0839476404547893	Stomach
CE	0.0633578318235505	Stomach
GH	0.661431799191291	Stomach
GT	0.166383900926286	Stomach
PL	0.0248537688146651	Stomach
AA	4.28467874341527e-06	Stomach
CBM	0.0763706144064112	Stomach
CE	0.0808492120334791	Stomach
GH	0.647864816949386	Stomach
GT	0.18191436218513	Stomach
PL	0.0129967097468506	Stomach
AA	6.57061439287571e-05	Stomach
CBM	0.0783958249347306	Stomach
CE	0.0489049570179443	Stomach
GH	0.654432511476057	Stomach
GT	0.199141016737768	Stomach
PL	0.0190599836895715	Stomach
AA	1.11945736864905e-05	Stomach
CBM	0.0744077904535595	Stomach
CE	0.038503602175173	Stomach
GH	0.653744901178094	Stomach
GT	0.218518231672083	Stomach
PL	0.0148142799474043	Stomach
AA	8.86162088907742e-06	Stomach
CBM	0.0785923727638931	Stomach
CE	0.0872050156524764	Stomach
GH	0.643199876782154	Stomach
GT	0.1767974382078	Stomach
PL	0.0141964349727872	Stomach
AA	3.06980363779603e-06	Stomach
CBM	0.0982158761341249	Stomach
CE	0.0656334936806026	Stomach
GH	0.620681061226102	Stomach
GT	0.197925235382271	Stomach
PL	0.0175412637732621	Stomach
AA	2.68316557214958e-06	Stomach
CBM	0.079229867431253	Stomach
CE	0.0811484098055564	Stomach
GH	0.653228466472696	Stomach
GT	0.175410534882385	Stomach
PL	0.0109800382425381	Stomach
AA	1.27544019977174e-06	Stomach
CBM	0.0972682826892509	Stomach
CE	0.0602958089194982	Stomach
GH	0.618895929695436	Stomach
GT	0.199352037852136	Stomach
PL	0.0241866654034789	Stomach
AA	3.57266937358258e-06	Stomach
CBM	0.0731827299947932	Stomach
CE	0.0719675883082509	Stomach
GH	0.68525150362551	Stomach
GT	0.157434417942143	Stomach
PL	0.0121601874599294	Stomach
AA	1.4594292832443e-06	Stomach
CBM	0.101892951827752	Stomach
CE	0.0669208362248561	Stomach
GH	0.62223900446782	Stomach
GT	0.190087445655933	Stomach
PL	0.0188583023943545	Stomach
AA	3.42797590738226e-06	Stomach
CBM	0.0813368016173618	Stomach
CE	0.0869305054919367	Stomach
GH	0.645016471635003	Stomach
GT	0.171450796824862	Stomach
PL	0.0152619964549294	Stomach
AA	3.71862673447496e-06	Stomach
CBM	0.0788055761855118	Stomach
CE	0.0766018892088334	Stomach
GH	0.663170286933729	Stomach
GT	0.168743720257953	Stomach
PL	0.0126748087872382	Stomach
AA	9.46931296865418e-06	Stomach
CBM	0.104087226533727	Stomach
CE	0.0672268375124236	Stomach
GH	0.614052011880437	Stomach
GT	0.194047212830145	Stomach
PL	0.020577241930299	Stomach
AA	5.06627429456015e-05	Stomach
CBM	0.0784249263475408	Stomach
CE	0.0874681440930919	Stomach
GH	0.650812174231886	Stomach
GT	0.17236512452123	Stomach
PL	0.0108789680633057	Stomach
AA	1.93249469733475e-05	Stomach
CBM	0.0928968094571514	Stomach
CE	0.0623182845787385	Stomach
GH	0.64516756021647	Stomach
GT	0.170090414674577	Stomach
PL	0.0295076061260901	Stomach
AA	1.0248052415914e-05	Stomach
CBM	0.0768550718657651	Stomach
CE	0.0812550180408368	Stomach
GH	0.648346916744297	Stomach
GT	0.180772531985322	Stomach
PL	0.012760213311363	Stomach
AA	0.000110769683868851	Stomach
CBM	0.0782626928282272	Stomach
CE	0.0887363019885425	Stomach
GH	0.647344064155965	Stomach
GT	0.175286173018572	Stomach
PL	0.0102599983248254	Stomach
AA	4.42683333590991e-05	Stomach
CBM	0.0785898438411919	Stomach
CE	0.0892303305398513	Stomach
GH	0.646310030843325	Stomach
GT	0.174280438270005	Stomach
PL	0.0115450881722675	Stomach
AA	3.62637279768981e-05	Stomach
CBM	0.0812678485123388	Stomach
CE	0.0902460760386001	Stomach
GH	0.641118634952863	Stomach
GT	0.175131504155883	Stomach
PL	0.0121996726123382	Stomach
AA	4.59004899141699e-05	Stomach
CBM	0.079891952518405	Stomach
CE	0.0877081603027638	Stomach
GH	0.650219642882091	Stomach
GT	0.170703610201312	Stomach
PL	0.0114307336055143	Stomach
AA	0.000170333458707085	Stomach
CBM	0.0817748862620627	Stomach
CE	0.0844700270387457	Stomach
GH	0.644945999532864	Stomach
GT	0.177147143333279	Stomach
PL	0.0114916103743419	Stomach
AA	2.7228650323468e-05	Stomach
CBM	0.0894480346641637	Stomach
CE	0.035754502503485	Stomach
GH	0.621314206527946	Stomach
GT	0.244747799344474	Stomach
PL	0.00870822830960784	Stomach
AA	1.3275902623163e-05	Stomach
CBM	0.0790408303953118	Stomach
CE	0.0931136233927641	Stomach
GH	0.641676251191244	Stomach
GT	0.17364568031791	Stomach
PL	0.0125103388001468	Stomach
AA	1.89506099602448e-05	Stomach
CBM	0.0797063844752944	Stomach
CE	0.0940472172428285	Stomach
GH	0.640466990695871	Stomach
GT	0.172691329980323	Stomach
PL	0.0130691269957223	Stomach
AA	3.22456046499172e-05	Stomach
CBM	0.0828530814372769	Stomach
CE	0.0878341510911901	Stomach
GH	0.643545260339341	Stomach
GT	0.172351899263734	Stomach
PL	0.0133833622638081	Stomach
AA	1.31723899791669e-05	Stomach
CBM	0.0806239249065004	Stomach
CE	0.0881527945514095	Stomach
GH	0.641777919015981	Stomach
GT	0.176388774494934	Stomach
PL	0.013043414641196	Stomach
AA	8.26293409172946e-05	Stomach
CBM	0.0763645848009529	Stomach
CE	0.0868892576890485	Stomach
GH	0.647102436860911	Stomach
GT	0.176133273742263	Stomach
PL	0.0134278175659079	Stomach
AA	3.14159902076151e-05	Stomach
CBM	0.0797716567850115	Stomach
CE	0.0911735520370458	Stomach
GH	0.642955019225847	Stomach
GT	0.172364429178281	Stomach
PL	0.0137039267836071	Stomach
AA	1.20478374959861e-05	Stomach
CBM	0.0798851428500752	Stomach
CE	0.0945716108841719	Stomach
GH	0.639107637379953	Stomach
GT	0.173257971016616	Stomach
PL	0.0131655900316874	Stomach
AA	7.6922802623579e-06	Stomach
CBM	0.0860569583594742	Stomach
CE	0.0851096992157694	Stomach
GH	0.633914273326197	Stomach
GT	0.182127825491441	Stomach
PL	0.0127835513268553	Stomach
AA	0.000133726390350299	Stomach
CBM	0.0835867844754318	Stomach
CE	0.0895960142280392	Stomach
GH	0.632146343402505	Stomach
GT	0.181583577651952	Stomach
PL	0.0129535538517214	Stomach
AA	4.28256733050796e-05	Stomach
CBM	0.0826023706434701	Stomach
CE	0.084499860592442	Stomach
GH	0.641206646278013	Stomach
GT	0.180350948510655	Stomach
PL	0.0112973483021151	Stomach
AA	6.65425774033758e-06	Stomach
CBM	0.08133418460783	Stomach
CE	0.0874724045633804	Stomach
GH	0.641509954346272	Stomach
GT	0.176657804774896	Stomach
PL	0.0130189974498809	Stomach
AA	0.000366326097915178	Stomach
CBM	0.0842928537788343	Stomach
CE	0.0829394379431913	Stomach
GH	0.640083849909325	Stomach
GT	0.181401481013848	Stomach
PL	0.0109160512568857	Stomach
AA	1.40189405190756e-05	Stomach
CBM	0.0828903628393157	Stomach
CE	0.0723881957819329	Stomach
GH	0.650164653929324	Stomach
GT	0.184583185358754	Stomach
PL	0.00995958315015389	Stomach
AA	9.29499685295589e-06	Stomach
CBM	0.0819748545007689	Stomach
CE	0.0813620619910502	Stomach
GH	0.644465138976627	Stomach
GT	0.18001699800712	Stomach
PL	0.0121716515275812	Stomach
AA	4.18933011408997e-06	Stomach
CBM	0.0790274029214283	Stomach
CE	0.081746642327522	Stomach
GH	0.648364948931897	Stomach
GT	0.177870209445491	Stomach
PL	0.0129866070435476	Stomach
AA	7.71543810201714e-05	Stomach
CBM	0.0781856623839541	Stomach
CE	0.079779088565943	Stomach
GH	0.64374630595975	Stomach
GT	0.184993689938883	Stomach
PL	0.0132180987704496	Stomach
AA	7.21051939332092e-06	Stomach
CBM	0.0801587373871512	Stomach
CE	0.0502428641739326	Stomach
GH	0.666405886170239	Stomach
GT	0.188219744029541	Stomach
PL	0.0149655577197427	Stomach
AA	9.21340976885891e-06	Stomach
CBM	0.0846665100044503	Stomach
CE	0.0527885330739521	Stomach
GH	0.647660591166365	Stomach
GT	0.199755606799101	Stomach
PL	0.0151195455463625	Stomach
AA	2.23511288864163e-06	Stomach
CBM	0.0796227731335647	Stomach
CE	0.0677008269751941	Stomach
GH	0.651697430246714	Stomach
GT	0.161262943827899	Stomach
PL	0.0397137907037396	Stomach
AA	4.90992748704443e-05	Stomach
CBM	0.0847370744901144	Stomach
CE	0.0791981430990805	Stomach
GH	0.641185811892011	Stomach
GT	0.183400579009907	Stomach
PL	0.0114292922340164	Stomach
AA	5.62232348692653e-06	Stomach
CBM	0.0934466601606684	Stomach
CE	0.0685816810677247	Stomach
GH	0.625057014186833	Stomach
GT	0.19156385292743	Stomach
PL	0.0213451693338574	Stomach
AA	2.03362804661533e-06	Stomach
CBM	0.0967914114985503	Stomach
CE	0.0801844520213846	Stomach
GH	0.61006075206191	Stomach
GT	0.18825024264812	Stomach
PL	0.0247111081419889	Stomach
AA	3.3579670275695e-06	Stomach
CBM	0.111400234257903	Stomach
CE	0.0673244380584066	Stomach
GH	0.607198193905568	Stomach
GT	0.193071418510015	Stomach
PL	0.0210023573010789	Stomach
AA	2.21898045535758e-06	Stomach
CBM	0.0796605102424828	Stomach
CE	0.0737252366374664	Stomach
GH	0.640403467968519	Stomach
GT	0.192048441361061	Stomach
PL	0.0141601248100153	Stomach
AA	7.48963877698761e-07	Stomach
CBM	0.0920557940712681	Stomach
CE	0.0823192522496458	Stomach
GH	0.636247124126932	Stomach
GT	0.17104087615688	Stomach
PL	0.0183362044313964	Stomach
AA	1.01438852515668e-06	Stomach
CBM	0.0787337699175207	Stomach
CE	0.0674838487410242	Stomach
GH	0.65492200493886	Stomach
GT	0.17445753486583	Stomach
PL	0.0244018271482395	Stomach
AA	3.66479262853068e-06	Stomach
CBM	0.0785075683410973	Stomach
CE	0.0786047568251859	Stomach
GH	0.649657460792566	Stomach
GT	0.182759389583507	Stomach
PL	0.0104671596650149	Stomach
AA	8.8906724001382e-07	Stomach
CBM	0.0880977138875561	Stomach
CE	0.0873435770084737	Stomach
GH	0.629212790863979	Stomach
GT	0.180484276222726	Stomach
PL	0.0148607529500251	Stomach
AA	1.67166045642771e-06	Stomach
CBM	0.0877215458878524	Stomach
CE	0.0789331328954493	Stomach
GH	0.628575845049495	Stomach
GT	0.182425730405718	Stomach
PL	0.0223420741010294	Stomach
AA	1.62047249276782e-06	Stomach
CBM	0.101450216143928	Stomach
CE	0.0614267914757474	Stomach
GH	0.616400761826098	Stomach
GT	0.205403280150106	Stomach
PL	0.0153173299316279	Stomach
AA	7.19490862109417e-06	Stomach
CBM	0.0848535956970588	Stomach
CE	0.0855164348297168	Stomach
GH	0.638109993652029	Stomach
GT	0.177569012880263	Stomach
PL	0.0139437680323105	Stomach
AA	1.11496692340499e-05	Stomach
CBM	0.0860467790961278	Stomach
CE	0.086713387818766	Stomach
GH	0.633251208464103	Stomach
GT	0.180916616053383	Stomach
PL	0.0130608588983863	Stomach
AA	1.11616790610232e-05	Stomach
CBM	0.0796412211889058	Stomach
CE	0.0914852836128285	Stomach
GH	0.642839278547215	Stomach
GT	0.171513237450317	Stomach
PL	0.0145098175216731	Stomach
AA	8.60104256688574e-06	Stomach
CBM	0.0832788267253715	Stomach
CE	0.0826548814785572	Stomach
GH	0.646984728888745	Stomach
GT	0.173170703255194	Stomach
PL	0.0139022586095656	Stomach
AA	3.63385770838734e-06	Stomach
CBM	0.0830488202941613	Stomach
CE	0.0814846890652308	Stomach
GH	0.645092686452352	Stomach
GT	0.177287213817807	Stomach
PL	0.0130829565127407	Stomach
AA	2.48083180242078e-06	Stomach
CBM	0.0848845625826104	Stomach
CE	0.0792095880130118	Stomach
GH	0.640845963351788	Stomach
GT	0.18324111540062	Stomach
PL	0.0118162898201675	Stomach
AA	3.72252889299673e-06	Stomach
CBM	0.0828489761735486	Stomach
CE	0.0790865036377359	Stomach
GH	0.650550073001845	Stomach
GT	0.175076764865222	Stomach
PL	0.0124339597927551	Stomach
AA	4.79868494301377e-06	Stomach
CBM	0.0786762084793754	Stomach
CE	0.0858663317294398	Stomach
GH	0.647022940250853	Stomach
GT	0.176849630997804	Stomach
PL	0.011580089857585	Stomach
AA	6.55196659015604e-06	Stomach
CBM	0.0772499555647455	Stomach
CE	0.0728477518748137	Stomach
GH	0.64941105465809	Stomach
GT	0.18922055528779	Stomach
PL	0.0112641306479714	Stomach
AA	1.84162639347432e-05	Stomach
CBM	0.0791821119011115	Stomach
CE	0.090834374208538	Stomach
GH	0.644697794371665	Stomach
GT	0.172783504805508	Stomach
PL	0.0124837984492432	Stomach
AA	5.33056221016524e-06	Stomach
CBM	0.0814694470336326	Stomach
CE	0.0820809604171789	Stomach
GH	0.651096019781131	Stomach
GT	0.173137789985199	Stomach
PL	0.0122104522206479	Stomach
AA	4.72920635812702e-06	Stomach
CBM	0.0812244095001409	Stomach
CE	0.0853346417852767	Stomach
GH	0.644707320657811	Stomach
GT	0.176436457696889	Stomach
PL	0.0122924411535246	Stomach
AA	2.91371476595561e-05	Stomach
CBM	0.0779868288843021	Stomach
CE	0.0748088993134287	Stomach
GH	0.666530484145025	Stomach
GT	0.166630151898783	Stomach
PL	0.0140144986108022	Stomach
AA	3.51287397977291e-05	Stomach
CBM	0.0754929439870713	Stomach
CE	0.0871510581754183	Stomach
GH	0.642127409440821	Stomach
GT	0.179462412825098	Stomach
PL	0.0157310468317936	Stomach
AA	6.17865751492166e-06	Stomach
CBM	0.0937597767810292	Stomach
CE	0.0625746334564727	Stomach
GH	0.640650986320452	Stomach
GT	0.184222681925159	Stomach
PL	0.0187857428593714	Stomach
AA	4.36231411743385e-05	Stomach
CBM	0.0771224933544067	Stomach
CE	0.0892651213309617	Stomach
GH	0.644785183823751	Stomach
GT	0.175295640765455	Stomach
PL	0.0134879375842511	Stomach
AA	4.77599854965979e-06	Stomach
CBM	0.0784581180190068	Stomach
CE	0.0589139028309226	Stomach
GH	0.636040812852511	Stomach
GT	0.201157545288126	Stomach
PL	0.0254248450108844	Stomach
AA	1.34323204088014e-06	Stomach
CBM	0.0926245042202854	Stomach
CE	0.0586455597582708	Stomach
GH	0.620003347174809	Stomach
GT	0.202288881591701	Stomach
PL	0.0264363640228932	Stomach
AA	2.82757174486098e-05	Stomach
CBM	0.0786010101404818	Stomach
CE	0.0725653937973688	Stomach
GH	0.6492844644455	Stomach
GT	0.187874367412075	Stomach
PL	0.0116464884871263	Stomach
CBM	0.0764829567382714	Stomach
CE	0.0543500606409828	Stomach
GH	0.639516433804971	Stomach
GT	0.206797924198467	Stomach
PL	0.022852624617308	Stomach
AA	1.74854005423239e-05	Stomach
CBM	0.0764108789052944	Stomach
CE	0.0783574289690693	Stomach
GH	0.651762817066967	Stomach
GT	0.18235618783564	Stomach
PL	0.0110952018224873	Stomach
AA	1.49128852262021e-06	Stomach
CBM	0.0728945291073332	Stomach
CE	0.0484684549998633	Stomach
GH	0.654933319612565	Stomach
GT	0.198738861135376	Stomach
PL	0.0249633438563399	Stomach
AA	1.87351140341013e-06	Stomach
CBM	0.0956462966537413	Stomach
CE	0.0649435363731947	Stomach
GH	0.624109667662519	Stomach
GT	0.199683873178431	Stomach
PL	0.0156147526207108	Stomach
AA	3.98884751118791e-06	Stomach
CBM	0.0756421357941099	Stomach
CE	0.0785481935628928	Stomach
GH	0.655208697649532	Stomach
GT	0.173693847811079	Stomach
PL	0.0169031363348746	Stomach
AA	0.000135537385893016	Stomach
CBM	0.104750931129665	Stomach
CE	0.0368410273442481	Stomach
GH	0.637291232850797	Stomach
GT	0.206673654887745	Stomach
PL	0.0143076164016515	Stomach
